,,,,,,,,data_referencia;cod_ibge;txt_municipio;mcmv_fgts_txt_uf;txt_regiao;data_assinatura_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio_desconto_fgts;vlr_subsidio_desconto_ogu;vlr_subsidio_equilíbrio_fgts;vlr_subsidio_equilíbrio_ogu;vlr_compra;vlr_renda_familiar;txt_programa_fgts;num_taxa_juros;txt_tipo_imovel;bln_cotista;txt_sistema_amortizacao;dte_nascimento;txt_compatibilidade_faixa_renda;txt_nome_empreendimento
02/05/2025;150080;Ananindeua ;PA;Norte;2015-04-30;1;78584,0;8510,699999999999;1805,300000000001;13199,991749999997;2799,9982500000015;93900,0;1949,7;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;291080;Feira de Santana ;BA;Nordeste;2010-06-30;1;44500,0;9845,25;3281,75;7526,0;2509,0;57627,0;1635,17;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;320460;Santa Teresa ;ES;Sudeste;2012-04-17;1;20000,0;0,0;0,0;3733,71;0,0;70000,0;1544,0;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 1;
02/05/2025;520355;Bonfinópolis ;GO;Centro-Oeste;2016-11-07;1;44159,11;0,0;0,0;0,0;0,0;70000,0;1722,67;Carta de Crédito Individual;5,0;Usado;X;;1900-01-01;Faixa 1;
02/05/2025;421010;Mafra ;SC;Sul;2015-09-14;1;67764,74;13920,224999999999;2952,7750000000015;13199,991750000001;2799,9982500000006;145000,0;1649,72;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;412550;São José dos Pinhais ;PR;Sul;2009-12-15;1;44700,0;12750,0;4250,0;7526,0;2509,0;61700,0;1294,65;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;351110;Catanduva ;SP;Sudeste;2011-09-30;1;80998,0;0,0;0,0;0,0;0,0;80998,0;1998,16;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;420845;Itapoá ;SC;Sul;2019-12-11;1;95203,9;9406,0;0,0;20999,99;0,0;130000,0;1917,25;Carta de Crédito Individual;5,0;Novo;S;price;1985-06-12;Faixa 2;
02/05/2025;431440;Pelotas ;RS;Sul;2016-10-21;1;103896,88;10422,0;1158,0;14400,0;1600,0;145000,0;1929,06;Apoio à Produção;5,0;Novo;S;price;1995-03-03;Faixa 2;
02/05/2025;261360;São José do Egito ;PE;Nordeste;2010-07-05;1;41046,0;0,0;0,0;10035,0;0,0;41046,0;1660,84;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 2;
02/05/2025;355370;Taquaritinga ;SP;Sudeste;2020-10-09;1;74000,0;0,0;0,0;0,0;0,0;126000,0;2083,93;Carta de Crédito Individual;6,66;Novo;S;price;1992-02-04;Faixa 2;
02/05/2025;280480;Nossa Senhora do Socorro ;SE;Nordeste;2023-08-25;1;106146,0;35454,0;0,0;23955,05;0,0;150000,11;2000,0;Carta de Crédito Individual;4,0;Novo;S;price;2000-06-01;Faixa 1;
02/05/2025;314520;Nova Serrana ;MG;Sudeste;2012-04-17;1;67842,0;10277,849999999999;4495,9320000000025;10917,257999999998;0,0;95000,0;1635,16;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-05-19;1;193753,13;0,0;0,0;0,0;0,0;250000,0;4587,13;Apoio à Produção;7,16;Novo;S;price;1982-06-20;Faixa 3;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-06-29;1;204000,0;0,0;0,0;0,0;0,0;255000,0;5661,74;Apoio à Produção;7,16;Novo;S;price;1984-02-03;Faixa 3;
02/05/2025;352530;Jaú ;SP;Sudeste;2022-04-12;1;88431,29;30748,0;0,0;16588,75;0,0;160000,0;1789,27;Apoio à Produção;4,5;Novo;S;price;1975-04-06;Faixa 1;
02/05/2025;351620;Franca ;SP;Sudeste;2020-12-23;1;110561,7;10812,0;0,0;20999,989999999998;0,0;160000,0;1983,12;Apoio à Produção;4,75;Novo;S;price;1991-08-12;Faixa 1;
02/05/2025;320500;Serra ;ES;Sudeste;2018-09-04;1;138938,55;2173,5;241,5;7522,9;835,88;177000,0;3016,68;Apoio à Produção;6,5;Novo;S;price;1992-03-19;Faixa 2;
02/05/2025;521890;Rubiataba ;GO;Centro-Oeste;;1;141885,65;14783,0;0,0;24921,99;0,0;190000,0;2500,0;Carta de Crédito Individual;5,0;Novo;N;price;1988-05-23;Faixa 1;
02/05/2025;432160;Tramandaí ;RS;Sul;2009-08-06;1;56000,0;0,0;0,0;10035,0;0,0;56000,0;1530,0;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;310170;Almenara ;MG;Sudeste;2013-07-26;1;67671,0;7844,924999999999;1664,0750000000007;13199,99175;2799,9982500000006;90000,0;1600,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;354780;Santo André ;SP;Sudeste;2012-08-03;1;96600,0;0,0;0,0;0,0;0,0;140000,0;3282,35;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 3;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2013-05-29;1;88000,0;0,0;0,0;15999,990000000002;0,0;113025,0;2094,24;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;280480;Nossa Senhora do Socorro ;SE;Nordeste;2014-06-13;1;106705,52;1743,225;369,7750000000001;13199,991750000001;2799,99825;135000,0;2678,0;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2011-01-31;1;87498,99;0,0;0,0;0,0;0,0;87498,99;2800,0;Carta de Crédito Associativo;7,66;Novo;N;price;;Faixa 2;
02/05/2025;292740;Salvador ;BA;Nordeste;2010-09-27;1;66000,0;0,0;0,0;10035,0;0,0;66000,0;1934,44;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 2;
02/05/2025;311230;Capelinha ;MG;Sudeste;2011-09-29;1;68000,0;0,0;0,0;0,0;0,0;68000,0;1950,0;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 2;
02/05/2025;315780;Santa Luzia ;MG;Sudeste;2012-09-19;1;80876,22;0,0;0,0;13233,04;0,0;106000,0;2000,0;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;500270;Campo Grande ;MS;Centro-Oeste;2017-08-07;1;108000,0;4055,4;450,6;18900,0;2100,0;126000,0;2580,7;Carta de Crédito Individual;5,0;Novo;S;sac;1995-01-01;Faixa 2;
02/05/2025;330100;Campos dos Goytacazes ;RJ;Sudeste;2017-08-16;1;93634,78;34565,4;3840,6;18899,99;2100,0;133000,0;1696,77;Apoio à Produção;4,5;Novo;S;price;1984-02-01;Faixa 1;
02/05/2025;510760;Rondonópolis ;MT;Centro-Oeste;2009-12-28;1;4000,0;12000,0;0,0;1387,0;0,0;16000,0;465,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-11-30;1;90052,25;0,0;0,0;0,0;0,0;302000,0;6978,81;Carta de Crédito Individual;7,66;Usado;S;price;1975-03-21;Faixa 3;
02/05/2025;510590;Nobres ;MT;Centro-Oeste;2016-03-21;1;84612,34;9719,324999999999;2061,675000000001;13199,99175;2799,9982500000015;135000,0;2000,0;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;430920;Gravataí ;RS;Sul;2016-11-28;1;87286,76;0,0;0,0;13915,67;0,0;150000,0;2581,82;Carta de Crédito Individual;5,5;Usado;S;price;1956-04-29;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-12-16;1;110984,24;15950,0;0,0;19755,7;0,0;185500,0;2022,23;Carta de Crédito Individual;4,5;Novo;S;price;1983-02-08;Faixa 2;
02/05/2025;230440;Fortaleza ;CE;Nordeste;2011-04-05;1;78687,55;5805,75;1935,25;0,0;0,0;86428,55;1969,08;Carta de Crédito Associativo;4,5;Novo;N;price;;Faixa 2;
02/05/2025;352340;Itatiba ;SP;Sudeste;2018-04-16;1;151999,62;2281,5;253,5;7728,64;858,74;190000,0;3609,47;Apoio à Produção;6,5;Novo;S;price;1980-07-15;Faixa 2;
02/05/2025;411420;Mandaguari ;PR;Sul;2014-10-28;1;94500,0;1743,225;369,7750000000001;13199,991749999997;2799,9982500000015;118000,0;2951,21;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;290570;Camaçari ;BA;Nordeste;2018-02-28;1;93272,5;13286,7;1476,3;18900,0;2100,0;138800,0;1752,54;Apoio à Produção;5,0;Novo;S;price;1977-12-01;Faixa 2;
02/05/2025;421190;Palhoça ;SC;Sul;2016-12-29;1;120000,0;1442,7;160,3;5332,37;592,49;150000,0;3354,16;Carta de Crédito Individual;6,5;Novo;S;price;1988-07-02;Faixa 2;
02/05/2025;522185;Valparaíso de Goiás ;GO;Centro-Oeste;2021-05-04;1;95360,0;9249,0;0,0;22398,03;0,0;119200,0;2380,0;Apoio à Produção;5,5;Novo;N;price;1982-05-07;Faixa 2;
02/05/2025;410420;Campo Largo ;PR;Sul;2019-02-01;1;110624,86;7888,5;876,5;18899,99;2100,0;163300,0;2467,34;Apoio à Produção;5,0;Novo;S;price;1989-12-29;Faixa 2;
02/05/2025;351620;Franca ;SP;Sudeste;2016-06-30;1;85380,0;9287,1;1031,8999999999996;14399,991;1599,9989999999998;120000,0;2350,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;353870;Piracicaba ;SP;Sudeste;2016-01-13;1;115869,51;2828,93;600,08;13199,99;2800,0;165000,0;2719,43;Apoio à Produção;5,5;Novo;S;price;1967-09-14;Faixa 2;
02/05/2025;250460;Conde ;PB;Nordeste;2014-09-23;1;69040,0;14817,0;3143,0;13200,0;2800,0;90000,0;1324,0;Carta de Crédito Individual;5,0;Novo;X;;1983-09-04;Faixa 1;
02/05/2025;431410;Passo Fundo ;RS;Sul;2012-06-28;1;57959,81;14025,0;5290,781999999999;10917,258;0,0;75000,0;1500,0;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;312770;Governador Valadares ;MG;Sudeste;2013-02-22;1;96000,0;0,0;0,0;15999,990000000002;0,0;120000,0;2334,77;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;313960;Mantena ;MG;Sudeste;2009-09-11;1;6831,0;0,0;0,0;1136,0;0,0;6831,0;756,0;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;354100;Praia Grande ;SP;Sudeste;2023-09-28;1;208000,0;0,0;0,0;0,0;0,0;260000,0;6995,23;Carta de Crédito Individual;8,16;Usado;N;price;2004-02-19;Faixa 3;
02/05/2025;355030;São Paulo ;SP;Sudeste;2018-08-30;1;127259,27;12454,2;1383,8;18900,0;2100,0;214000,0;2397,12;Apoio à Produção;5,0;Novo;S;price;1982-05-02;Faixa 2;
02/05/2025;211120;São José de Ribamar ;MA;Nordeste;2014-10-17;1;66443,48;12923,625;2741,375;13199,99175;2799,9982499999996;91800,0;1705,0;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;510622;Nova Mutum ;MT;Centro-Oeste;2017-12-04;1;84000,0;7308,0;812,0;18899,989999999998;2100,0;105000,0;1779,63;Carta de Crédito Individual;5,5;Novo;N;price;1991-11-21;Faixa 1;
02/05/2025;280480;Nossa Senhora do Socorro ;SE;Nordeste;2015-07-03;1;58954,45;5282,0;0,0;15999,99;0,0;101604,0;1361,15;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 1;
02/05/2025;500270;Campo Grande ;MS;Centro-Oeste;2014-06-23;1;104000,0;1743,225;369,7750000000001;13199,99175;2799,998250000001;130000,0;3016,94;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;311240;Capetinga ;MG;Sudeste;2017-11-17;1;60000,0;3411,0;379,0;15947,09;1771,9;95000,0;2021,48;Carta de Crédito Individual;5,0;Novo;S;sac;1988-08-25;Faixa 2;
02/05/2025;350280;Araçatuba ;SP;Sudeste;;1;64251,09;55000,0;0,0;17435,36;0,0;144618,04;1412,0;Apoio à Produção;;Novo;;;;Faixa 1;,
02/05/2025;150140;Belém ;PA;Norte;;1;148529,58;19895,0;0,0;32968,09;0,0;209000,0;2630,0;Apoio à Produção;;Novo;;;;Faixa 1;,
02/05/2025;270430;Maceió ;AL;Nordeste;2010-04-22;1;62213,83;0,0;0,0;0,0;0,0;62213,83;2307,62;Apoio à Produção;6,66;Novo;N;price;;Faixa 2;
02/05/2025;314710;Pará de Minas ;MG;Sudeste;2022-12-07;1;136000,0;0,0;0,0;0,0;0,0;201000,0;4546,0;Carta de Crédito Individual;7,16;Usado;S;sac;1988-05-05;Faixa 3;
02/05/2025;317200;Visconde do Rio Branco ;MG;Sudeste;2011-05-12;1;71550,0;2504,25;834,75;0,0;0,0;74889,0;2145,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;352340;Itatiba ;SP;Sudeste;2017-07-13;1;90000,0;0,0;0,0;0,0;0,0;100000,0;4715,98;Carta de Crédito Individual;7,66;Usado;S;sac;1994-07-31;Faixa 3;
02/05/2025;355100;São Vicente ;SP;Sudeste;2025-01-16;1;227716,42;0,0;0,0;0,0;0,0;299000,0;5924,37;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;314800;Patos de Minas ;MG;Sudeste;2023-06-14;1;129655,25;10716,0;0,0;19967,97;0,0;172800,0;2278,13;Apoio à Produção;4,5;Novo;S;price;1999-11-25;Faixa 1;
02/05/2025;520025;Águas Lindas de Goiás ;GO;Centro-Oeste;2020-03-09;1;108800,0;6804,9;756,1;18900,0;2100,0;136000,0;2497,15;Carta de Crédito Individual;5,0;Novo;S;price;1980-01-21;Faixa 2;
02/05/2025;290570;Camaçari ;BA;Nordeste;2019-06-19;1;97400,0;0,0;0,0;0,0;0,0;125000,0;4689,87;Apoio à Produção;7,66;Novo;S;price;1994-03-24;Faixa 3;
02/05/2025;411990;Ponta Grossa ;PR;Sul;2013-03-12;1;79000,0;0,0;0,0;0,0;0,0;87800,0;3387,29;Carta de Crédito Individual;7,16;Novo;X;;1982-12-21;Faixa 3;
02/05/2025;130260;Manaus ;AM;Norte;2025-01-31;1;192000,0;2339,0;0,0;0,0;0,0;240000,0;4083,17;Apoio à Produção;;Novo;;;;Faixa 2;,
02/05/2025;350320;Araraquara ;SP;Sudeste;2023-01-31;1;111463,65;15998,0;0,0;17751,57;0,0;154000,0;2011,28;Apoio à Produção;4,5;Novo;S;price;1977-05-08;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2015-04-29;1;156686,6;0,0;0,0;0,0;0,0;185000,0;4521,62;Apoio à Produção;6,66;Novo;N;price;;Faixa 3;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;;1;200278,39;683,0;0,0;4771,88;0,0;264000,0;4275,52;Apoio à Produção;6,5;Novo;S;price;1988-06-08;Faixa 2;
02/05/2025;354990;São José dos Campos ;SP;Sudeste;2015-08-10;1;64782,78999999999;23298,0;0,0;15999,99;0,0;146000,0;1675,99;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;260410;Caruaru ;PE;Nordeste;2023-12-22;1;113511,0;38978,0;0,0;27927,05;0,0;154500,0;1907,82;Apoio à Produção;4,5;Novo;N;price;1988-02-27;Faixa 1;
02/05/2025;313670;Juiz de Fora ;MG;Sudeste;2020-10-22;1;58795,62;0,0;0,0;20999,989999999998;0,0;140000,0;2451,36;Carta de Crédito Individual;5,5;Usado;N;sac;1995-03-15;Faixa 2;
02/05/2025;520549;Cidade Ocidental ;GO;Centro-Oeste;2011-09-23;1;80189,11;7881,224999999999;1671,7750000000005;0,0;0,0;89742,11;1960,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;522045;Senador Canedo ;GO;Centro-Oeste;2015-03-06;1;88569,5;10927,125;2317,875;13199,99175;2799,9982500000015;125000,0;1815,71;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;2010-05-28;1;66444,6;9121,5;3040,5;7526,0;2509,0;78606,6;1695,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355640;Vargem Grande do Sul ;SP;Sudeste;2021-02-12;1;92798,01;6458,0;0,0;21888,9;0,0;125000,0;2105,7;Carta de Crédito Individual;5,0;Novo;S;price;1985-10-14;Faixa 2;
02/05/2025;353440;Osasco ;SP;Sudeste;2025-02-20;1;189759,63;634,0;0,0;0,0;0,0;264000,0;4033,13;Apoio à Produção;;Novo;;;;Faixa 2;,
02/05/2025;250750;João Pessoa ;PB;Nordeste;2017-07-05;1;119000,0;0,0;0,0;0,0;0,0;140000,0;8191,79;Pró-Cotista;8,51;Novo;S;sac;1984-11-22;Fora MCMV/CVA;
02/05/2025;270030;Arapiraca ;AL;Nordeste;2014-08-12;1;81450,0;7175,849999999999;1522,1500000000005;13199,99175;2799,9982500000015;108000,0;2023,74;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;150140;Belém ;PA;Norte;2013-02-07;1;85759,9;1743,225;369,7750000000001;10844,9385;2300,441500000001;100000,0;2728,67;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;520140;Aparecida de Goiânia ;GO;Centro-Oeste;;1;162400,0;2299,0;0,0;10820,49;0,0;203900,0;3013,01;Apoio à Produção;5,0;Novo;S;price;1987-12-29;Faixa 2;
02/05/2025;521590;Palminópolis ;GO;Centro-Oeste;2012-12-21;1;10000,0;9509,0;0,0;6167,73;0,0;41800,0;1200,0;Carta de Crédito Associativo;5,0;Novo;N;price;;Faixa 1;
02/05/2025;320500;Serra ;ES;Sudeste;2016-05-12;1;113772,7;0,0;0,0;0,0;0,0;142300,0;4847,51;Apoio à Produção;7,66;Novo;S;price;1971-06-16;Faixa 3;
02/05/2025;311860;Contagem ;MG;Sudeste;2011-02-25;1;48200,0;6460,5;2153,5;0,0;0,0;56814,0;1914,94;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;410420;Campo Largo ;PR;Sul;2022-03-25;1;107691,12;10224,0;0,0;13859,8;0,0;155000,0;2404,02;Apoio à Produção;5,0;Novo;S;price;1995-07-31;Faixa 2;
02/05/2025;261250;Santa Cruz do Capibaribe ;PE;Nordeste;2015-10-05;1;99000,0;1902,0;0,0;15999,99;0,0;110000,0;2900,0;Carta de Crédito Individual;6,0;Novo;N;price;;Faixa 2;
02/05/2025;353850;Piquete ;SP;Sudeste;2009-03-10;1;5000,0;0,0;0,0;819,0;0,0;5000,0;712,69;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 1;
02/05/2025;430460;Canoas ;RS;Sul;2017-05-26;1;142310,0;1521,0;169,0;18899,99;2100,0;189000,0;3000,0;Apoio à Produção;6,0;Novo;N;price;1991-10-28;Faixa 2;
02/05/2025;350280;Araçatuba ;SP;Sudeste;2019-10-07;1;93418,37;22402,0;0,0;20999,99;0,0;122000,0;1660,0;Apoio à Produção;4,5;Novo;S;price;1981-07-18;Faixa 1;
02/05/2025;350590;Batatais ;SP;Sudeste;2019-02-18;1;108000,0;1382,4;153,6;6333,5599999999995;703,73;135000,0;3766,39;Apoio à Produção;6,5;Novo;S;price;1991-12-07;Faixa 2;
02/05/2025;330340;Nova Friburgo ;RJ;Sudeste;2018-08-24;1;100000,0;0,0;0,0;6403,42;0,0;155000,0;3200,0;Carta de Crédito Individual;7,0;Usado;N;sac;1975-04-18;Faixa 2;
02/05/2025;350330;Araras ;SP;Sudeste;2020-02-12;1;103992,0;0,0;0,0;0,0;0,0;129990,0;4168,84;Apoio à Produção;7,66;Novo;S;price;1997-07-16;Faixa 3;
02/05/2025;310420;Arcos ;MG;Sudeste;2018-03-14;1;82960,0;7308,0;812,0;18899,989999999998;2100,0;105000,0;1800,0;Carta de Crédito Individual;5,5;Novo;N;price;1993-06-08;Faixa 2;
02/05/2025;410040;Almirante Tamandaré ;PR;Sul;2023-12-06;1;122404,84;36858,0;0,0;26149,56;0,0;209000,0;1960,0;Apoio à Produção;4,25;Novo;S;price;1988-01-25;Faixa 1;
02/05/2025;231230;São Benedito ;CE;Nordeste;2025-03-06;1;157500,0;0,0;0,0;0,0;0,0;225000,0;7000,0;Carta de Crédito Individual;;Usado;;;;Faixa 3;,
02/05/2025;353870;Piracicaba ;SP;Sudeste;2018-12-28;1;137574,99;2281,5;253,5;7484,360000000001;831,6;189822,97;3766,0;Apoio à Produção;6,5;Novo;S;price;1980-08-22;Faixa 2;
02/05/2025;354530;Salto de Pirapora ;SP;Sudeste;2021-04-29;1;118000,0;11282,0;0,0;25794,58;0,0;164000,0;2225,86;Carta de Crédito Individual;5,0;Novo;S;price;1996-03-05;Faixa 2;
02/05/2025;221100;Teresina ;PI;Nordeste;2012-03-05;1;43000,0;14025,0;5290,782000000001;10917,258;0,0;60000,0;1500,0;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;351880;Guarulhos ;SP;Sudeste;2023-02-14;1;184800,0;0,0;0,0;0,0;0,0;231000,0;4583,54;Apoio à Produção;7,16;Novo;S;price;1996-11-27;Faixa 3;
02/05/2025;410690;Curitiba ;PR;Sul;2009-11-25;1;78300,0;0,0;0,0;10035,0;0,0;78300,0;2201,64;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;330170;Duque de Caxias ;RJ;Sudeste;2011-06-20;1;96000,0;2544,0;848,0;0,0;0,0;99392,0;2697,55;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;352900;Marília ;SP;Sudeste;2012-08-27;1;69893,44;12467,4;4960,3820000000005;10917,258;0,0;93979,86;1691,32;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;410150;Arapongas ;PR;Sul;2020-01-23;1;126400,0;1030,5;114,5;17099,989999999998;1900,0;158000,0;2824,37;Carta de Crédito Individual;5,5;Novo;S;price;1989-01-16;Faixa 2;
02/05/2025;500240;Caarapó ;MS;Centro-Oeste;2015-10-01;1;79402,48;1307,625;277,375;12072,497249999999;2560,8327500000014;89000,0;3152,0;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;310400;Araxá ;MG;Sudeste;;1;140122,19;0,0;0,0;0,0;0,0;280000,0;4430,37;Carta de Crédito Individual;7,66;Usado;S;sac;1982-04-14;Faixa 3;
02/05/2025;251370;Santa Rita ;PB;Nordeste;2016-04-04;1;98400,0;13186,800000000001;1465,199999999999;14399,991;1599,9990000000005;123000,0;2105,73;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-06-21;1;156970,66;0,0;0,0;0,0;0,0;264000,0;4667,69;Apoio à Produção;7,16;Novo;S;price;1976-06-08;Faixa 3;
02/05/2025;355030;São Paulo ;SP;Sudeste;2017-08-03;1;142038,08;3851,1;427,9;17099,99;1900,0;224000,0;2790,08;Apoio à Produção;5,5;Novo;S;price;1989-07-03;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2020-04-29;1;116720,0;2281,5;253,5;7871,73;874,63;154000,0;3279,27;Apoio à Produção;6,5;Novo;S;price;1997-02-27;Faixa 2;
02/05/2025;353030;Mirassol ;SP;Sudeste;2021-05-14;1;108000,0;0,0;0,0;0,0;0,0;142000,0;3812,0;Carta de Crédito Individual;6,5;Usado;S;sac;1991-02-28;Faixa 2;
02/05/2025;350160;Americana ;SP;Sudeste;2017-06-09;1;184000,0;0,0;0,0;0,0;0,0;230000,0;4864,4;Carta de Crédito Individual;7,66;Usado;S;price;1977-07-08;Faixa 3;
02/05/2025;421970;Xaxim ;SC;Sul;2014-02-19;1;56056,91;10458,525;2218,4750000000004;13199,991750000001;2799,9982499999996;142000,0;1313,94;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;330045;Belford Roxo ;RJ;Sudeste;2011-08-25;1;56359,71000000001;10101,0;3367,0;0,0;0,0;69827,71;2140,23;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;352530;Jaú ;SP;Sudeste;2010-01-15;1;64398,34;10270,5;3423,5;7526,0;2509,0;78092,34;1600,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-10-10;1;138939,06;16627,0;0,0;12501,55;0,0;264000,0;2659,74;Apoio à Produção;5,0;Novo;S;price;1998-07-06;Faixa 2;
02/05/2025;354980;São José do Rio Preto ;SP;Sudeste;2020-10-23;1;173600,0;2535,0;0,0;12177,46;0,0;217500,0;3940,01;Carta de Crédito Individual;6,5;Novo;S;price;1978-01-23;Faixa 2;
02/05/2025;510760;Rondonópolis ;MT;Centro-Oeste;2016-08-02;1;100000,0;10625,4;1180,6;14399,990000000002;1600,0;125000,0;1900,03;Carta de Crédito Individual;5,0;Novo;S;price;1989-09-20;Faixa 2;
02/05/2025;500620;Nova Andradina ;MS;Centro-Oeste;2010-04-23;1;29929,0;6071,0;0,0;8288,0;0,0;36000,0;1622,88;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;240170;Bom Jesus ;RN;Nordeste;2018-11-09;1;70905,0;9490,5;1054,5;18900,0;2100,0;95000,0;1579,42;Carta de Crédito Individual;5,0;Novo;S;price;1994-05-15;Faixa 2;
02/05/2025;314330;Montes Claros ;MG;Sudeste;2014-11-19;1;96944,0;11661,38;2473,62;13200,0;2800,0;132000,0;1775,0;Apoio à Produção;5,0;Novo;X;;1977-11-20;Faixa 1;
02/05/2025;211120;São José de Ribamar ;MA;Nordeste;2013-03-20;1;61092,0;14815,349999999999;3142,6500000000015;13199,99175;2799,99825;86330,0;1600,1;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
02/05/2025;353030;Mirassol ;SP;Sudeste;2014-05-27;1;72671,0;5964,75;1265,25;13199,99175;2799,998250000001;115000,0;1808,7;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;211223;Trizidela do Vale ;MA;Nordeste;2019-11-28;1;55000,0;9750,0;0,0;21000,0;0,0;69000,0;1897,8;Carta de Crédito Individual;5,5;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2022-03-28;1;176000,0;0,0;0,0;0,0;0,0;220000,0;4900,0;Apoio à Produção;7,16;Novo;S;price;1996-03-11;Faixa 3;
02/05/2025;421400;Presidente Getúlio ;SC;Sul;2017-11-10;1;96649,0;4608,9;512,1;14399,99;1600,0;145000,0;2187,39;Carta de Crédito Individual;4,5;Novo;S;sac;1982-05-17;Faixa 2;
02/05/2025;330350;Nova Iguaçu ;RJ;Sudeste;2023-04-14;1;96337,0;29163,0;0,0;16063,57;0,0;125500,0;2150,0;Carta de Crédito Individual;5,0;Novo;N;price;2005-03-03;Faixa 1;
02/05/2025;310710;Boa Esperança ;MG;Sudeste;2012-01-04;1;19900,0;0,0;0,0;0,0;0,0;50000,0;2500,0;Carta de Crédito Individual;7,16;Usado;N;price;;Faixa 2;
02/05/2025;410180;Araucária ;PR;Sul;2018-12-13;1;132250,0;0,0;0,0;0,0;0,0;167200,0;4557,03;Apoio à Produção;7,66;Novo;S;price;1981-06-07;Faixa 3;
02/05/2025;350600;Bauru ;SP;Sudeste;2022-08-09;1;113682,76;19720,0;0,0;20134,76;0,0;248400,0;2021,39;Apoio à Produção;4,5;Novo;S;price;1987-12-04;Faixa 2;
